Danylo FEDORENKO POSITION,Danylo FEDORENKO LAP TIME,Danylo FEDORENKO ELAPSED TIME,Brandon KIM POSITION,Brandon KIM LAP TIME,Brandon KIM ELAPSED TIME,Maxime LAOUN POSITION,Maxime LAOUN LAP TIME,Maxime LAOUN ELAPSED TIME,Csaba BURJAN POSITION,Csaba BURJAN LAP TIME,Csaba BURJAN ELAPSED TIME,HOOGERWERF Dylan POSITION,HOOGERWERF Dylan LAP TIME,HOOGERWERF Dylan ELAPSED TIME
5,7.29,7.29,1,6.77,6.77,2,6.94,6.94,4,7.27,7.27,3,7.08,7.08
5,9.35,16.64,1,8.76,15.53,2,8.71,15.65,4,8.82,16.09,3,8.68,15.76
5,8.87,25.51,2,8.52,24.05,1,8.29,23.94,4,8.17,24.26,3,8.31,24.07
5,9.08,34.59,3,8.71,32.76,1,8.57,32.51,4,8.63,32.89,2,8.67,32.74
5,9.30,43.89,3,8.97,41.73,1,8.79,41.30,4,9.18,42.07,2,8.59,41.33
