START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
1,11.88,11.88,3,12.19,12.19,2,11.95,11.95,4,12.20,12.20,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Semifinals,1
1,8.89,20.77,4,9.49,21.68,2,8.97,20.92,3,9.28,21.48,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Semifinals,1
1,9.02,29.79,4,9.13,30.81,2,8.87,29.79,3,9.02,30.50,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Semifinals,1
1,9.01,38.80,4,9.01,39.82,2,9.04,38.83,3,9.05,39.55,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Semifinals,1
1,8.79,47.59,4,9.13,48.95,2,8.77,47.60,3,9.22,48.77,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Semifinals,1
1,8.92,56.51,4,13.88,1:02.83,2,8.96,56.56,3,9.22,57.99,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Semifinals,1
1,9.07,1:05.58,4,9.72,1:12.55,2,9.18,1:05.74,3,9.17,1:07.16,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Semifinals,1
1,8.89,1:14.47,4,9.60,1:22.15,2,8.94,1:14.68,3,9.34,1:16.50,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Semifinals,1
1,8.86,1:23.33,4,9.49,1:31.64,2,9.14,1:23.82,3,9.34,1:25.84,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Semifinals,1
1,9.01,1:32.34,4,9.87,1:41.51,2,9.11,1:32.93,3,9.57,1:35.41,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Semifinals,1
1,9.02,1:41.36,4,9.91,1:51.42,2,9.14,1:42.07,3,9.31,1:44.72,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Semifinals,1
1,9.03,1:50.39,4,9.34,2:00.76,2,8.84,1:50.91,3,9.24,1:53.96,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Semifinals,1
1,8.95,1:59.34,4,9.01,2:09.77,2,9.38,2:00.29,3,9.30,2:03.26,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Semifinals,1
1,8.85,2:08.19,4,9.25,2:19.02,2,9.28,2:09.57,3,9.18,2:12.44,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Semifinals,1
1,9.11,2:17.30,4,9.26,2:28.28,2,9.15,2:18.72,3,9.45,2:21.89,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Semifinals,1
1,9.00,2:26.30,4,9.37,2:37.65,2,9.37,2:28.09,3,9.32,2:31.21,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Semifinals,1
1,9.08,2:35.38,4,9.12,2:46.77,2,9.32,2:37.41,3,9.69,2:40.90,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Semifinals,1
1,8.90,2:44.28,4,9.35,2:56.12,2,9.15,2:46.56,3,9.41,2:50.31,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Semifinals,1
1,9.13,2:53.41,4,9.41,3:05.53,2,9.39,2:55.95,3,9.38,2:59.69,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Semifinals,1
1,9.15,3:02.56,4,9.52,3:15.05,2,9.29,3:05.24,3,9.29,3:08.98,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Semifinals,1
1,9.04,3:11.60,4,9.84,3:24.89,2,9.24,3:14.48,3,9.34,3:18.32,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Semifinals,1
1,9.12,3:20.72,4,9.82,3:34.71,2,9.37,3:23.85,3,9.35,3:27.67,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Semifinals,1
1,9.09,3:29.81,4,9.86,3:44.57,2,9.20,3:33.05,3,9.85,3:37.52,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Semifinals,1
1,9.07,3:38.88,4,9.19,3:53.76,2,9.51,3:42.56,3,9.46,3:46.98,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Semifinals,1
1,9.20,3:48.08,4,9.83,4:03.59,2,9.50,3:52.06,3,9.45,3:56.43,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Semifinals,1
1,9.07,3:57.15,4,9.78,4:13.37,2,9.50,4:01.56,3,9.53,4:05.96,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Semifinals,1
1,9.07,4:06.215,0,,PEN,2,10.32,4:11.880,3,9.58,4:15.535,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",3000mRelay,w,Semifinals,1
