Chikage TANAKA POSITION,Chikage TANAKA LAP TIME,Chikage TANAKA ELAPSED TIME,Szandra LAJTOS POSITION,Szandra LAJTOS LAP TIME,Szandra LAJTOS ELAPSED TIME,WANG Meng POSITION,WANG Meng LAP TIME,WANG Meng ELAPSED TIME,Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME,Sarah LINDSAY POSITION,Sarah LINDSAY LAP TIME,Sarah LINDSAY ELAPSED TIME
2,7.3058,7.3058,4,7.8094,7.8094,1,7.2336,7.2336,5,7.9724,7.9724,3,7.4245,7.4245
2,9.5955,16.9013,4,9.5893,17.3987,1,9.3796,16.6132,5,9.4767,17.4491,3,9.5217,16.9462
2,9.3073,26.2086,3,8.8299,26.2286,1,9.2346,25.8478,5,9.1445,26.5936,4,9.5988,26.5450
2,9.5903,35.7989,3,9.7124,35.9410,1,9.4613,35.3091,5,9.6672,36.2608,4,9.5122,36.0572
2,9.97,45.766,4,10.07,46.003,1,9.74,45.050,5,9.77,46.028,3,9.78,45.831
