ZHAO Nannan POSITION,ZHAO Nannan LAP TIME,ZHAO Nannan ELAPSED TIME,Jorien ter MORS POSITION,Jorien ter MORS LAP TIME,Jorien ter MORS ELAPSED TIME,VALCEPINA Martina POSITION,VALCEPINA Martina LAP TIME,VALCEPINA Martina ELAPSED TIME,Sayuri SHIMIZU POSITION,Sayuri SHIMIZU LAP TIME,Sayuri SHIMIZU ELAPSED TIME
1,7.13,7.13,3,7.64,7.64,2,7.26,7.26,4,7.83,7.83
1,9.42,16.55,3,9.57,17.21,2,9.39,16.65,4,9.48,17.31
1,9.13,25.68,3,9.12,26.33,2,9.15,25.80,4,9.19,26.50
1,9.19,34.87,3,9.24,35.57,2,9.21,35.01,4,9.21,35.71
1,9.55,44.419,3,9.59,45.151,2,9.52,44.521,4,9.59,45.294
