Marton TAMUS POSITION,Marton TAMUS LAP TIME,Marton TAMUS ELAPSED TIME,Ben SOUTHEE POSITION,Ben SOUTHEE LAP TIME,Ben SOUTHEE ELAPSED TIME,Torsten KROEGER POSITION,Torsten KROEGER LAP TIME,Torsten KROEGER ELAPSED TIME,Volodymyr CHERNEGA POSITION,Volodymyr CHERNEGA LAP TIME,Volodymyr CHERNEGA ELAPSED TIME
0,13.690,13.690,0,13.805,13.805,0,13.808,13.808,0,13.972,13.972
0,10.451,24.140,0,10.457,24.262,0,10.350,24.158,0,10.284,24.256
0,10.172,34.312,0,9.816,34.078,0,10.005,34.163,0,9.520,33.776
0,9.473,43.785,0,9.578,43.656,0,9.666,43.829,0,9.746,43.522
0,9.554,53.339,0,9.755,53.411,0,9.369,53.198,0,9.540,53.063
0,9.475,1:02.814,0,9.540,1:02.951,0,9.549,1:02.747,0,9.449,1:02.512
0,9.532,1:12.346,0,9.600,1:12.551,0,9.634,1:12.381,0,9.637,1:12.149
0,9.854,1:22.200,0,9.838,1:22.388,0,9.819,1:22.201,0,9.856,1:22.004
0,10.171,1:32.371,0,10.011,1:32.399,0,10.069,1:32.270,0,10.112,1:32.116
