Margriet de SCHUTTER POSITION,Margriet de SCHUTTER LAP TIME,Margriet de SCHUTTER ELAPSED TIME,WALTER Bianca POSITION,WALTER Bianca LAP TIME,WALTER Bianca ELAPSED TIME
0,7.792,7.792,0,7.973,7.973
0,10.374,18.166,0,10.204,18.177
0,9.965,28.130,0,9.605,27.782
0,9.757,37.887,0,9.943,37.725
0,9.940,47.826,0,9.908,47.633
