Alex IZYKOWSKI POSITION,Alex IZYKOWSKI LAP TIME,Alex IZYKOWSKI ELAPSED TIME,LEE Ho-Suk POSITION,LEE Ho-Suk LAP TIME,LEE Ho-Suk ELAPSED TIME,Jean-Francois MONETTE POSITION,Jean-Francois MONETTE LAP TIME,Jean-Francois MONETTE ELAPSED TIME,Jean Charles MATTEI POSITION,Jean Charles MATTEI LAP TIME,Jean Charles MATTEI ELAPSED TIME
0,13.207,13.207,0,13.100,13.100,0,13.049,13.049,0,12.788,12.788
0,9.750,22.957,0,9.783,22.884,0,9.824,22.873,0,9.836,22.624
0,9.472,32.428,0,9.346,32.230,0,9.326,32.198,0,9.507,32.131
0,9.343,41.772,0,9.451,41.680,0,9.398,41.596,0,9.367,41.498
0,9.366,51.138,0,9.375,51.055,0,9.444,51.040,0,9.352,50.849
0,9.144,1:00.281,0,9.142,1:00.197,0,9.127,1:00.167,0,9.440,1:00.289
0,9.463,1:09.744,0,9.377,1:09.574,0,9.367,1:09.534,0,9.527,1:09.817
0,9.514,1:19.258,0,9.649,1:19.223,0,9.662,1:19.196,0,9.535,1:19.351
0,9.066,1:28.324,0,9.165,1:28.388,0,9.876,1:29.072,0,9.701,1:29.052
