Niels KERSTHOLT POSITION,Niels KERSTHOLT LAP TIME,Niels KERSTHOLT ELAPSED TIME,Tomas GRESCHNER POSITION,Tomas GRESCHNER LAP TIME,Tomas GRESCHNER ELAPSED TIME,Pieter GYSEL POSITION,Pieter GYSEL LAP TIME,Pieter GYSEL ELAPSED TIME,Jeremy MASSON POSITION,Jeremy MASSON LAP TIME,Jeremy MASSON ELAPSED TIME
2,7.050,7.050,4,7.170,7.170,1,7.030,7.030,3,7.130,7.130
2,9.340,16.390,3,9.280,16.450,1,9.150,16.190,4,9.870,17.000
2,8.940,25.330,3,9.000,25.450,1,8.950,25.140,4,9.830,26.840
2,9.070,34.400,3,9.010,34.460,1,9.010,34.160,4,9.280,36.120
2,9.310,43.720,3,9.260,43.730,1,9.500,43.660,4,9.820,45.940
