JEON Ji-Soo POSITION,JEON Ji-Soo LAP TIME,JEON Ji-Soo ELAPSED TIME,Arianna FONTANA POSITION,Arianna FONTANA LAP TIME,Arianna FONTANA ELAPSED TIME,Stephanie BOUVIER POSITION,Stephanie BOUVIER LAP TIME,Stephanie BOUVIER ELAPSED TIME,FU Tian Yu POSITION,FU Tian Yu LAP TIME,FU Tian Yu ELAPSED TIME
0,7.077,7.077,0,7.533,7.533,0,7.730,7.730,0,7.522,7.522
0,9.388,16.465,0,9.951,17.484,0,10.105,17.835,0,10.219,17.741
0,9.025,25.490,0,9.561,27.045,0,9.275,27.111,0,9.323,27.064
0,9.259,34.749,0,9.510,36.555,0,9.767,36.878,0,9.449,36.513
0,9.535,44.284,0,29.122,1:05.677,0,9.851,46.728,0,10.518,47.031
