START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
4,9.83,9.83,3,9.69,9.69,2,9.48,9.48,5,10.15,10.15,1,9.28,9.28,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,1
4,12.12,21.95,3,12.14,21.83,1,11.95,21.43,5,12.11,22.26,2,12.32,21.60,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,1
4,10.54,32.49,3,10.57,32.40,1,10.72,32.15,5,10.32,32.58,2,10.66,32.26,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,1
4,10.31,42.80,3,10.30,42.70,1,10.33,42.48,5,10.44,43.02,2,10.31,42.57,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,1
4,10.20,53.00,3,10.20,52.90,1,10.19,52.67,5,10.10,53.12,2,10.20,52.77,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,1
5,9.99,1:02.99,3,10.00,1:02.90,1,10.02,1:02.69,4,9.85,1:02.97,2,10.02,1:02.79,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,1
5,10.08,1:13.07,4,9.99,1:12.89,1,10.02,1:12.71,2,9.82,1:12.79,3,10.02,1:12.81,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,1
4,9.28,1:22.35,2,9.17,1:22.06,5,9.66,1:22.37,1,9.11,1:21.90,3,9.26,1:22.07,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,1
4,9.20,1:31.55,1,8.94,1:31.00,5,9.60,1:31.97,2,9.39,1:31.29,3,9.28,1:31.35,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,1
4,9.36,1:40.91,1,9.30,1:40.30,5,9.68,1:41.65,2,9.35,1:40.64,3,9.39,1:40.74,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,1
4,9.31,1:50.22,1,9.36,1:49.66,5,10.10,1:51.75,2,9.09,1:49.73,3,9.24,1:49.98,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,1
4,9.48,1:59.70,2,9.16,1:58.82,5,10.81,2:02.56,1,8.72,1:58.45,3,9.36,1:59.34,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,1
4,9.83,2:09.53,2,9.10,2:07.92,5,11.03,2:13.59,1,8.84,2:07.29,3,9.57,2:08.91,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,1
4,10.10,2:19.626,2,9.57,2:17.483,5,11.63,2:25.220,1,9.33,2:16.620,3,10.05,2:18.952,2012-2013,"ISU World Cup 2012/2013, Dresden (GER)",1500m(2),m,Preliminaries,1
