START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
6,11.51,11.51,7,11.68,11.68,4,11.19,11.19,1,10.88,10.88,5,11.37,11.37,3,10.99,10.99,1,10.88,10.88,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Semifinals,3
6,16.60,28.11,7,16.62,28.30,4,16.68,27.87,2,16.62,27.50,5,16.65,28.02,3,16.66,27.65,1,16.38,27.26,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Semifinals,3
6,16.98,45.09,7,17.08,45.38,4,16.89,44.76,2,16.81,44.31,5,16.88,44.90,3,16.88,44.53,1,16.80,44.06,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Semifinals,3
5,15.16,1:00.25,7,15.04,1:00.42,2,15.34,1:00.10,3,15.84,1:00.15,4,15.29,1:00.19,6,15.78,1:00.31,1,15.89,59.95,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Semifinals,3
1,11.82,1:12.07,2,11.75,1:12.17,3,12.11,1:12.21,6,12.47,1:12.62,4,12.13,1:12.32,7,12.47,1:12.78,5,12.51,1:12.46,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Semifinals,3
2,10.93,1:23.00,4,10.95,1:23.12,3,10.89,1:23.10,5,10.67,1:23.29,1,10.66,1:22.98,7,10.59,1:23.37,6,10.87,1:23.33,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Semifinals,3
3,10.02,1:33.02,5,10.07,1:33.19,4,9.94,1:33.04,6,10.02,1:33.31,1,9.91,1:32.89,7,10.05,1:33.42,2,9.57,1:32.90,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Semifinals,3
4,9.67,1:42.69,7,9.79,1:42.98,3,9.57,1:42.61,5,9.55,1:42.86,2,9.57,1:42.46,6,9.50,1:42.92,1,9.51,1:42.41,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Semifinals,3
4,9.63,1:52.32,7,9.66,1:52.64,1,9.46,1:52.07,5,9.57,1:52.43,2,9.63,1:52.09,6,9.61,1:52.53,3,9.80,1:52.21,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Semifinals,3
4,9.69,2:02.01,7,9.68,2:02.32,1,9.75,2:01.82,5,9.67,2:02.10,2,9.79,2:01.88,6,9.69,2:02.22,3,9.68,2:01.89,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Semifinals,3
4,9.38,2:11.39,7,9.48,2:11.80,2,9.39,2:11.21,5,9.44,2:11.54,3,9.44,2:11.32,6,9.42,2:11.64,1,9.08,2:10.97,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Semifinals,3
5,9.26,2:20.65,7,9.23,2:21.03,3,9.27,2:20.48,6,9.33,2:20.87,2,9.14,2:20.46,4,8.94,2:20.58,1,9.37,2:20.34,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Semifinals,3
3,9.41,2:30.06,7,9.44,2:30.47,5,9.66,2:30.14,6,9.37,2:30.24,1,9.44,2:29.90,3,9.48,2:30.06,2,9.57,2:29.91,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Semifinals,3
0,9.67,2:39.73,6,9.65,2:40.120,7,10.14,2:40.288,5,9.71,2:39.957,1,9.56,2:39.46,4,9.76,2:39.82,0,9.83,2:39.74,2019-2020,ISU World Cup 2019/20 - Shanghai (CHN),1500m,w,Semifinals,3
