de LAAT Itzhak POSITION,de LAAT Itzhak LAP TIME,de LAAT Itzhak ELAPSED TIME,PIVIROTTO Ryan POSITION,PIVIROTTO Ryan LAP TIME,PIVIROTTO Ryan ELAPSED TIME,MIGUNOV Dmitry POSITION,MIGUNOV Dmitry LAP TIME,MIGUNOV Dmitry ELAPSED TIME,MOODY Jonathan POSITION,MOODY Jonathan LAP TIME,MOODY Jonathan ELAPSED TIME,Aleksandr ZHERMANOV POSITION,Aleksandr ZHERMANOV LAP TIME,Aleksandr ZHERMANOV ELAPSED TIME
1,7.08,7.08,5,7.51,7.51,2,7.16,7.16,3,7.28,7.28,4,7.36,7.36
1,8.89,15.97,5,9.32,16.83,2,8.97,16.13,3,9.11,16.39,4,9.28,16.64
1,8.36,24.33,4,8.53,25.36,2,8.38,24.51,3,8.53,24.92,5,8.95,25.59
1,8.48,32.81,4,8.78,34.14,2,8.45,32.96,3,8.63,33.55,5,8.99,34.58
1,8.67,41.48,4,9.16,43.300,2,8.69,41.65,3,8.81,42.360,5,9.08,43.663
