Takahiro FUJIMOTO POSITION,Takahiro FUJIMOTO LAP TIME,Takahiro FUJIMOTO ELAPSED TIME,Wim de DEYNE POSITION,Wim de DEYNE LAP TIME,Wim de DEYNE ELAPSED TIME,Mark JACKSON POSITION,Mark JACKSON LAP TIME,Mark JACKSON ELAPSED TIME,Andre PULEC POSITION,Andre PULEC LAP TIME,Andre PULEC ELAPSED TIME
1,6.52,6.52,2,6.67,6.67,3,6.84,6.84,4,7.13,7.13
1,8.81,15.33,2,8.87,15.54,3,9.13,15.97,4,9.08,16.21
1,8.70,24.03,2,8.58,24.12,3,8.88,24.85,4,8.85,25.06
1,8.98,33.01,2,9.03,33.15,3,9.12,33.97,4,9.13,34.19
1,9.21,42.211,2,9.21,42.357,4,28.21,1:02.173,3,9.65,43.834
