Paul STANLEY POSITION,Paul STANLEY LAP TIME,Paul STANLEY ELAPSED TIME,Robert BECKER POSITION,Robert BECKER LAP TIME,Robert BECKER ELAPSED TIME,Jorrit OOSTEN POSITION,Jorrit OOSTEN LAP TIME,Jorrit OOSTEN ELAPSED TIME
0,6.850,6.850,0,6.934,6.934,0,7.441,7.441
0,9.483,16.333,0,9.527,16.461,0,9.195,16.636
0,8.684,25.017,0,8.594,25.055,0,8.736,25.372
0,9.110,34.127,0,9.149,34.204,0,9.060,34.432
0,9.433,43.560,0,9.319,43.522,0,,
