WANG Meng POSITION,WANG Meng LAP TIME,WANG Meng ELAPSED TIME,Jessica GREGG POSITION,Jessica GREGG LAP TIME,Jessica GREGG ELAPSED TIME,LIU Qiuhong POSITION,LIU Qiuhong LAP TIME,LIU Qiuhong ELAPSED TIME,LEE So Youn POSITION,LEE So Youn LAP TIME,LEE So Youn ELAPSED TIME
1,7.09,7.09,2,7.18,7.18,3,7.40,7.40,4,7.71,7.71
1,9.18,16.27,2,9.23,16.41,3,9.34,16.74,4,9.40,17.11
1,8.79,25.06,2,8.83,25.24,3,8.95,25.69,4,8.96,26.07
1,8.91,33.97,2,8.95,34.19,3,9.04,34.73,4,9.01,35.08
1,9.19,43.159,2,9.17,43.352,3,9.28,44.010,4,9.34,44.415
