YANG Jin POSITION,YANG Jin LAP TIME,YANG Jin ELAPSED TIME,WATANABE Keita POSITION,WATANABE Keita LAP TIME,WATANABE Keita ELAPSED TIME,Edoardo REGGIANI POSITION,Edoardo REGGIANI LAP TIME,Edoardo REGGIANI ELAPSED TIME,Richard SHOEBRIDGE POSITION,Richard SHOEBRIDGE LAP TIME,Richard SHOEBRIDGE ELAPSED TIME
1,6.87,6.87,2,7.34,7.34,3,7.52,7.52,4,7.52,7.52
1,9.19,16.06,2,9.17,16.51,3,9.11,16.63,4,9.24,16.76
1,8.93,24.99,2,8.67,25.18,4,8.71,25.34,3,8.57,25.33
1,8.97,33.96,2,8.81,33.99,4,9.08,34.42,3,8.78,34.11
1,9.08,43.033,3,9.41,43.391,4,9.15,43.561,2,9.12,43.226
