Vincent ANDRE POSITION,Vincent ANDRE LAP TIME,Vincent ANDRE ELAPSED TIME,Viktor KNOCH POSITION,Viktor KNOCH LAP TIME,Viktor KNOCH ELAPSED TIME,Yuzo TAKAMIDO POSITION,Yuzo TAKAMIDO LAP TIME,Yuzo TAKAMIDO ELAPSED TIME,Matthias STELZMUELLER POSITION,Matthias STELZMUELLER LAP TIME,Matthias STELZMUELLER ELAPSED TIME
0,6.967,6.967,0,7.183,7.183,0,7.081,7.081,0,7.757,7.757
0,9.416,16.384,0,9.209,16.392,0,9.427,16.507,0,10.221,17.978
0,8.948,25.331,0,8.917,25.309,0,8.880,25.387,0,9.950,27.928
0,9.154,34.485,0,9.116,34.424,0,9.370,34.758,0,10.007,37.935
0,,,0,,,0,,,0,,
