Andrey SMETANIN POSITION,Andrey SMETANIN LAP TIME,Andrey SMETANIN ELAPSED TIME,Anthony LOBELLO POSITION,Anthony LOBELLO LAP TIME,Anthony LOBELLO ELAPSED TIME,Viktor KNOCH POSITION,Viktor KNOCH LAP TIME,Viktor KNOCH ELAPSED TIME,Thibaut FAUCONNET POSITION,Thibaut FAUCONNET LAP TIME,Thibaut FAUCONNET ELAPSED TIME
0,13.113,13.113,0,13.420,13.420,0,13.426,13.426,0,13.850,13.850
0,10.164,23.277,0,9.674,23.095,0,9.488,22.914,0,9.430,23.280
0,10.030,33.308,0,10.057,33.152,0,10.053,32.967,0,9.823,33.103
0,10.102,43.409,0,10.169,43.321,0,10.152,43.119,0,10.138,43.241
0,10.160,53.569,0,9.921,53.242,0,9.998,53.117,0,9.958,53.199
0,9.866,1:03.435,0,9.770,1:03.012,0,9.661,1:02.778,0,9.638,1:02.838
0,9.911,1:13.346,0,9.347,1:12.359,0,9.543,1:12.322,0,9.393,1:12.231
0,10.300,1:23.646,0,9.331,1:21.690,0,9.260,1:21.581,0,9.541,1:21.772
0,11.021,1:34.666,0,9.467,1:31.156,0,9.587,1:31.168,0,9.632,1:31.404
