Stephanie BOUVIER POSITION,Stephanie BOUVIER LAP TIME,Stephanie BOUVIER ELAPSED TIME,Sarah LINDSAY POSITION,Sarah LINDSAY LAP TIME,Sarah LINDSAY ELAPSED TIME,Arianna FONTANA POSITION,Arianna FONTANA LAP TIME,Arianna FONTANA ELAPSED TIME,Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME,Marta CAPURSO POSITION,Marta CAPURSO LAP TIME,Marta CAPURSO ELAPSED TIME
0,13.481,13.481,0,13.308,13.308,0,13.473,13.473,0,13.695,13.695,0,13.110,13.110
0,10.321,23.802,0,10.397,23.705,0,10.020,23.492,0,10.222,23.917,0,10.526,23.636
0,10.182,33.983,0,10.065,33.770,0,10.278,33.770,0,9.868,33.784,0,10.028,33.664
0,9.696,43.679,0,9.883,43.653,0,10.250,44.020,0,9.746,43.531,0,9.737,43.401
0,9.827,53.506,0,10.212,53.865,0,10.184,54.203,0,9.935,53.466,0,10.198,53.599
0,9.925,1:03.431,0,9.959,1:03.824,0,10.382,1:04.586,0,10.283,1:03.749,0,9.930,1:03.528
0,9.914,1:13.346,0,9.831,1:13.656,0,10.687,1:15.272,0,9.613,1:13.362,0,9.911,1:13.440
0,10.055,1:23.400,0,10.072,1:23.728,0,11.464,1:26.736,0,10.130,1:23.492,0,10.006,1:23.445
0,,,0,,,0,,,0,,,0,,
