START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,13.91,13.91,2,13.94,13.94,3,14.22,14.22,3,14.22,,5,14.38,14.38,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,8
1,10.32,24.23,2,10.33,24.27,3,10.22,24.44,4,10.29,,5,10.24,24.62,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,8
3,9.97,34.20,1,9.72,33.99,5,9.93,34.37,2,9.58,,4,9.71,34.33,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,8
3,9.20,43.40,1,9.27,43.26,4,9.12,43.49,2,9.27,,5,9.36,43.69,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,8
5,9.47,52.87,1,9.07,52.33,2,9.05,52.54,4,9.50,,3,8.94,52.63,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,8
5,9.17,1:02.04,1,8.92,1:01.25,3,8.95,1:01.49,4,8.88,,2,8.84,1:01.47,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,8
5,9.27,1:11.31,1,8.83,1:10.08,4,9.16,1:10.65,3,8.85,,2,8.71,1:10.18,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,8
5,9.69,1:21.00,2,9.02,1:19.10,4,9.30,1:19.95,3,9.06,,1,8.74,1:18.92,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,8
5,10.32,1:31.32,2,9.27,1:28.37,4,9.61,1:29.56,3,9.14,,1,9.03,1:27.95,2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),1000m,m,Heats,8
