Myrtille GOLLIN POSITION,Myrtille GOLLIN LAP TIME,Myrtille GOLLIN ELAPSED TIME,Anouk ZOUTENDIJK POSITION,Anouk ZOUTENDIJK LAP TIME,Anouk ZOUTENDIJK ELAPSED TIME,Katia ZINI POSITION,Katia ZINI LAP TIME,Katia ZINI ELAPSED TIME,Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME
0,14.340,14.340,0,14.523,14.523,0,14.415,14.415,0,14.373,14.373
0,11.735,26.074,0,11.750,26.273,0,11.746,26.161,0,11.888,26.261
0,10.347,36.422,0,10.382,36.655,0,10.280,36.441,0,10.352,36.613
0,10.024,46.446,0,9.990,46.645,0,9.973,46.414,0,9.900,46.513
0,9.997,56.443,0,9.944,56.589,0,9.915,56.329,0,9.984,56.497
0,9.983,1:06.425,0,9.809,1:06.398,0,9.958,1:06.287,0,9.943,1:06.440
0,9.964,1:16.390,0,10.126,1:16.523,0,10.132,1:16.419,0,9.845,1:16.284
0,9.942,1:26.331,0,10.798,1:27.321,0,9.727,1:26.147,0,9.489,1:25.773
0,10.723,1:37.054,0,11.224,1:38.545,0,10.422,1:36.568,0,9.838,1:35.611
