LI Ye POSITION,LI Ye LAP TIME,LI Ye ELAPSED TIME,Marc-Andre MONETTE POSITION,Marc-Andre MONETTE LAP TIME,Marc-Andre MONETTE ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,Pieter GYSEL POSITION,Pieter GYSEL LAP TIME,Pieter GYSEL ELAPSED TIME
0,6.693,6.693,0,7.023,7.023,0,7.085,7.085,0,6.971,6.971
0,9.081,15.774,0,9.190,16.214,0,8.885,15.970,0,9.054,16.025
0,9.154,24.929,0,8.659,24.872,0,9.160,25.130,0,8.870,24.894
0,8.791,33.720,0,8.973,33.846,0,9.192,34.322,0,9.034,33.928
0,9.268,42.988,0,9.061,42.906,0,8.928,43.250,0,9.047,42.975
