Jorien ter MORS POSITION,Jorien ter MORS LAP TIME,Jorien ter MORS ELAPSED TIME,Sayuri SHIMIZU POSITION,Sayuri SHIMIZU LAP TIME,Sayuri SHIMIZU ELAPSED TIME,Emily SCOTT POSITION,Emily SCOTT LAP TIME,Emily SCOTT ELAPSED TIME,MONVOISIN Aurelie POSITION,MONVOISIN Aurelie LAP TIME,MONVOISIN Aurelie ELAPSED TIME
1,7.21,7.21,2,7.41,7.41,3,7.68,7.68,4,7.97,7.97
1,9.38,16.59,2,9.37,16.78,3,9.46,17.14,4,9.86,17.83
1,8.89,25.48,2,8.90,25.68,3,9.08,26.22,4,9.44,27.27
1,8.99,34.47,2,9.02,34.70,3,9.22,35.44,4,9.49,36.76
1,9.17,43.633,2,9.19,43.881,3,9.34,44.776,4,9.76,46.514
