SEO Yi Ra POSITION,SEO Yi Ra LAP TIME,SEO Yi Ra ELAPSED TIME,NIKISHA Denis POSITION,NIKISHA Denis LAP TIME,NIKISHA Denis ELAPSED TIME,ANIKEJ Rafal POSITION,ANIKEJ Rafal LAP TIME,ANIKEJ Rafal ELAPSED TIME,Semen ELISTRATOV POSITION,Semen ELISTRATOV LAP TIME,Semen ELISTRATOV ELAPSED TIME,Pierre BODA POSITION,Pierre BODA LAP TIME,Pierre BODA ELAPSED TIME
1,6.66,6.66,2,6.69,6.69,3,6.93,6.93,4,7.00,7.00,5,7.12,7.12
1,8.84,15.50,2,8.97,15.66,3,8.81,15.74,4,8.91,15.91,5,9.01,16.13
1,8.43,23.93,2,8.39,24.05,4,8.53,24.27,3,8.34,24.25,5,8.59,24.72
1,8.56,32.49,2,8.50,32.55,3,8.40,32.67,4,8.48,32.73,5,8.95,33.67
1,8.84,41.33,2,8.85,41.40,4,8.98,41.667,3,8.82,41.55,5,9.14,42.81
