Arian NACHBAR POSITION,Arian NACHBAR LAP TIME,Arian NACHBAR ELAPSED TIME,Guillaume MATHIEU POSITION,Guillaume MATHIEU LAP TIME,Guillaume MATHIEU ELAPSED TIME,Pieter GYSEL POSITION,Pieter GYSEL LAP TIME,Pieter GYSEL ELAPSED TIME,Yevgen YAKOVLEV POSITION,Yevgen YAKOVLEV LAP TIME,Yevgen YAKOVLEV ELAPSED TIME
1,6.616,6.616,4,7.009,7.009,3,6.806,6.806,2,6.779,6.779
1,9.057,15.673,4,9.132,16.141,3,9.190,15.996,2,9.097,15.875
1,8.680,24.353,4,8.969,25.109,2,8.798,24.794,3,8.971,24.846
1,9.058,33.410,4,8.962,34.070,2,9.069,33.862,3,9.154,33.999
1,9.49,42.899,4,9.68,43.742,2,9.50,43.357,3,9.71,43.704
