Nicola RODIGARI POSITION,Nicola RODIGARI LAP TIME,Nicola RODIGARI ELAPSED TIME,TSAI Ping-Yuan POSITION,TSAI Ping-Yuan LAP TIME,TSAI Ping-Yuan ELAPSED TIME,Petr HARGAS POSITION,Petr HARGAS LAP TIME,Petr HARGAS ELAPSED TIME,Satoru TERAO POSITION,Satoru TERAO LAP TIME,Satoru TERAO ELAPSED TIME,Oliver HORSEPOOL POSITION,Oliver HORSEPOOL LAP TIME,Oliver HORSEPOOL ELAPSED TIME
0,12.952,12.952,0,13.188,13.188,0,13.193,13.193,0,14.363,14.363,0,13.098,13.098
0,10.404,23.355,0,10.306,23.495,0,10.256,23.448,0,9.436,23.799,0,9.785,22.883
0,10.369,33.724,0,10.379,33.873,0,10.372,33.820,0,10.379,34.178,0,10.784,33.667
0,9.514,43.238,0,9.878,43.751,0,9.504,43.324,0,9.484,43.662,0,9.545,43.212
0,9.813,53.051,0,9.731,53.482,0,9.874,53.198,0,9.728,53.389,0,9.469,52.681
0,9.561,1:02.611,0,10.162,1:03.644,0,9.540,1:02.738,0,9.269,1:02.659,0,9.838,1:02.519
0,9.446,1:12.057,0,10.591,1:14.235,0,9.736,1:12.473,0,9.579,1:12.237,0,9.784,1:12.303
0,9.646,1:21.703,0,10.867,1:25.102,0,9.740,1:22.213,0,9.450,1:21.687,0,9.105,1:21.408
0,9.630,1:31.333,0,11.277,1:36.378,0,10.256,1:32.469,0,10.095,1:31.782,0,9.953,1:31.361
