Assen PANDOV POSITION,Assen PANDOV LAP TIME,Assen PANDOV ELAPSED TIME,Sergei KASTOV POSITION,Sergei KASTOV LAP TIME,Sergei KASTOV ELAPSED TIME,Blake SKJELLERUP POSITION,Blake SKJELLERUP LAP TIME,Blake SKJELLERUP ELAPSED TIME,Apolo Anton OHNO POSITION,Apolo Anton OHNO LAP TIME,Apolo Anton OHNO ELAPSED TIME
0,6.824,6.824,0,7.587,7.587,0,7.123,7.123,0,7.096,7.096
0,9.293,16.117,0,9.710,17.297,0,9.382,16.505,0,9.194,16.290
0,9.206,25.322,0,9.501,26.798,0,8.960,25.464,0,8.843,25.132
0,8.756,34.079,0,9.605,36.402,0,9.259,34.723,0,9.119,34.251
0,10.373,44.452,0,9.783,46.185,0,9.590,44.314,0,9.349,43.601
