Sabrina BOURGELA POSITION,Sabrina BOURGELA LAP TIME,Sabrina BOURGELA ELAPSED TIME,Sanne van KERKHOF POSITION,Sanne van KERKHOF LAP TIME,Sanne van KERKHOF ELAPSED TIME,Tatiana BORODULINA POSITION,Tatiana BORODULINA LAP TIME,Tatiana BORODULINA ELAPSED TIME
1,7.39,7.39,2,7.60,7.60,3,7.75,7.75
1,9.59,16.98,2,9.54,17.14,3,9.70,17.45
1,9.09,26.07,2,9.16,26.30,3,9.19,26.64
1,9.32,35.39,2,9.30,35.60,3,9.04,35.68
1,9.52,44.906,2,9.40,44.998,3,9.41,45.083
