Anne MALTAIS POSITION,Anne MALTAIS LAP TIME,Anne MALTAIS ELAPSED TIME,Sarah LANG POSITION,Sarah LANG LAP TIME,Sarah LANG ELAPSED TIME,Karolina REGUCKA POSITION,Karolina REGUCKA LAP TIME,Karolina REGUCKA ELAPSED TIME,Cecilia MAFFEI POSITION,Cecilia MAFFEI LAP TIME,Cecilia MAFFEI ELAPSED TIME
0,14.836,14.836,0,14.678,14.678,0,14.732,14.732,0,14.870,14.870
0,11.337,26.173,0,11.194,25.872,0,11.360,26.092,0,11.017,25.887
0,10.912,37.085,0,10.935,36.807,0,10.914,37.005,0,10.875,36.762
0,10.455,47.540,0,10.446,47.252,0,10.527,47.533,0,10.850,47.612
0,10.129,57.669,0,10.365,57.617,0,10.015,57.547,0,9.956,57.568
0,9.613,1:07.282,0,10.232,1:07.849,0,10.250,1:07.798,0,9.721,1:07.290
0,9.774,1:17.056,0,10.180,1:18.029,0,10.129,1:17.927,0,9.762,1:17.052
0,10.101,1:27.156,0,25.521,1:43.550,0,29.686,1:47.613,0,10.074,1:27.126
0,10.586,1:37.742,0,19.554,2:03.105,0,24.713,2:12.326,0,10.653,1:37.778
