START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
3,12.03,12.03,4,12.17,12.17,2,11.90,11.90,1,11.76,11.76,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Quarterfinals,2
1,8.92,20.95,4,9.18,21.35,3,9.13,21.03,2,9.25,21.01,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Quarterfinals,2
3,9.21,30.16,4,9.08,30.43,2,9.10,30.13,1,9.06,30.07,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Quarterfinals,2
3,8.99,39.15,4,9.02,39.45,1,8.95,39.08,2,9.03,39.10,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Quarterfinals,2
2,9.01,48.16,4,9.23,48.68,3,9.16,48.24,1,8.99,48.09,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Quarterfinals,2
2,9.45,57.61,4,9.51,58.19,3,9.52,57.76,1,9.44,57.53,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Quarterfinals,2
3,9.25,1:06.86,4,9.05,1:07.24,1,9.03,1:06.79,2,9.27,1:06.80,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Quarterfinals,2
1,9.02,1:15.88,4,9.11,1:16.35,2,9.18,1:15.97,3,9.21,1:16.01,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Quarterfinals,2
1,9.18,1:25.06,4,9.29,1:25.64,2,9.10,1:25.07,3,9.18,1:25.19,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Quarterfinals,2
1,9.01,1:34.07,4,8.79,1:34.43,2,9.06,1:34.13,3,9.00,1:34.19,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Quarterfinals,2
2,9.23,1:43.30,4,9.42,1:43.85,3,9.18,1:43.31,1,9.03,1:43.22,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Quarterfinals,2
3,9.41,1:52.71,4,9.22,1:53.07,1,9.08,1:52.39,2,9.26,1:52.48,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Quarterfinals,2
3,8.99,2:01.70,4,8.89,2:01.96,1,9.23,2:01.62,2,9.16,2:01.64,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Quarterfinals,2
2,9.05,2:10.75,4,9.26,2:11.22,3,9.14,2:10.76,1,9.04,2:10.68,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Quarterfinals,2
3,9.17,2:19.92,4,9.06,2:20.28,2,9.16,2:19.92,1,9.13,2:19.81,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Quarterfinals,2
3,9.12,2:29.04,4,9.03,2:29.31,1,8.97,2:28.89,2,9.12,2:28.93,2013-2014,"ISU World Cup 2013/2014, Kolomna (RUS)",5000mRelay,m,Quarterfinals,2
