START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
2,9.25,9.25,1,9.13,9.13,4,9.52,9.52,3,9.41,9.41,5,9.64,9.64,2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,5
2,13.44,22.69,1,13.42,22.55,4,13.45,22.97,3,13.44,22.85,5,13.44,23.08,2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,5
2,12.92,35.61,1,12.93,35.48,4,12.90,35.87,3,12.94,35.79,5,12.91,35.99,2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,5
2,13.18,48.79,1,13.17,48.65,4,13.14,49.01,3,13.16,48.95,5,13.14,49.13,2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,5
2,13.09,1:01.88,1,13.11,1:01.76,4,13.15,1:02.16,3,13.11,1:02.06,5,13.13,1:02.26,2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,5
1,12.57,1:14.45,2,12.77,1:14.53,4,12.66,1:14.82,3,12.69,1:14.75,5,12.70,1:14.96,2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,5
1,12.04,1:26.49,3,12.08,1:26.61,4,11.95,1:26.77,5,12.11,1:26.86,2,11.63,1:26.59,2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,5
2,10.19,1:36.68,4,10.10,1:36.71,3,9.93,1:36.70,5,10.35,1:37.21,1,9.99,1:36.58,2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,5
1,9.95,1:46.63,4,10.15,1:46.86,2,9.99,1:46.69,5,9.90,1:47.11,3,10.14,1:46.72,2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,5
2,9.89,1:56.52,4,10.00,1:56.86,1,9.74,1:56.43,5,9.95,1:57.06,3,9.90,1:56.62,2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,5
3,10.05,2:06.57,4,10.07,2:06.93,2,10.00,2:06.43,5,10.25,2:07.31,1,9.81,2:06.43,2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,5
3,9.96,2:16.53,4,10.47,2:17.40,2,9.94,2:16.37,5,10.80,2:18.11,1,9.72,2:16.15,2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,5
3,10.13,2:26.66,4,11.08,2:28.48,2,10.03,2:26.40,5,11.42,2:29.53,1,10.16,2:26.31,2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,5
3,10.60,2:37.252,4,11.72,2:40.194,2,10.38,2:36.777,5,11.95,2:41.480,1,10.43,2:36.739,2012-2013,"ISU World Cup 2012/2013, Nagoya (JPN)",1500m(1),w,Heats,5
