START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
4,14.13,14.13,3,13.97,13.97,1,13.67,13.67,2,13.81,13.81,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,2
4,10.50,24.63,3,10.55,24.52,2,10.64,24.31,1,10.34,24.15,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,2
4,10.20,34.83,3,10.24,34.76,1,10.22,34.53,2,10.47,34.62,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,2
4,9.60,44.43,3,9.58,44.34,1,9.64,44.17,2,9.64,44.26,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,2
4,9.63,54.06,3,9.30,53.64,1,9.23,53.40,2,9.25,53.51,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,2
4,9.05,1:03.11,3,9.19,1:02.83,2,9.28,1:02.68,1,9.16,1:02.67,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,2
4,9.16,1:12.27,3,9.20,1:12.03,2,9.23,1:11.91,1,9.14,1:11.81,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,2
3,9.16,1:21.43,2,9.26,1:21.29,1,9.22,1:21.13,4,18.29,1:30.10,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,2
3,9.07,1:30.50,2,9.08,1:30.37,1,9.06,1:30.19,,,,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,2
4,9.03,1:39.53,3,9.02,1:39.39,2,9.10,1:39.29,1,,1:39.17,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,2
4,9.13,1:48.66,3,9.16,1:48.55,2,9.13,1:48.42,1,9.15,1:48.32,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,2
4,9.06,1:57.72,3,9.03,1:57.58,2,9.00,1:57.42,1,8.99,1:57.31,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,2
4,8.96,2:06.68,3,8.93,2:06.51,2,8.99,2:06.41,1,9.04,2:06.35,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,2
3,9.11,2:15.79,2,9.15,2:15.66,1,9.11,2:15.52,,,,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,2
