ZHU Mi Lei POSITION,ZHU Mi Lei LAP TIME,ZHU Mi Lei ELAPSED TIME,Allison BAVER POSITION,Allison BAVER LAP TIME,Allison BAVER ELAPSED TIME,Veronika WINDISCH POSITION,Veronika WINDISCH LAP TIME,Veronika WINDISCH ELAPSED TIME,Kalyna ROBERGE POSITION,Kalyna ROBERGE LAP TIME,Kalyna ROBERGE ELAPSED TIME
0,14.696,14.696,0,14.541,14.541,0,14.782,14.782,0,14.661,14.661
0,10.454,25.149,0,10.446,24.987,0,10.439,25.221,0,10.574,25.236
0,10.327,35.476,0,9.864,34.851,0,9.913,35.134,0,34.850,1:00.085
0,9.968,45.444,0,10.073,44.924,0,9.982,45.115,0,21.346,1:21.431
0,9.993,55.437,0,10.074,54.998,0,10.121,55.236,0,17.071,1:38.502
0,9.990,1:05.426,0,10.058,1:05.056,0,10.099,1:05.335,0,13.963,1:52.466
0,9.527,1:14.953,0,9.749,1:14.805,0,10.003,1:15.338,0,13.589,2:06.055
0,10.038,1:24.991,0,9.948,1:24.754,0,9.954,1:25.293,0,13.579,2:19.634
0,10.180,1:35.171,0,10.203,1:34.957,0,10.047,1:35.340,0,13.779,2:33.413
