Robert SEIFERT POSITION,Robert SEIFERT LAP TIME,Robert SEIFERT ELAPSED TIME,Niels KERSTHOLT POSITION,Niels KERSTHOLT LAP TIME,Niels KERSTHOLT ELAPSED TIME,Viktor KNOCH POSITION,Viktor KNOCH LAP TIME,Viktor KNOCH ELAPSED TIME,Yauheni RYZHOU POSITION,Yauheni RYZHOU LAP TIME,Yauheni RYZHOU ELAPSED TIME
1,6.80,6.80,2,6.99,6.99,3,7.10,7.10,4,7.25,7.25
1,8.94,15.74,2,8.90,15.89,3,8.88,15.98,4,8.94,16.19
1,8.57,24.31,2,8.50,24.39,3,8.52,24.50,4,8.54,24.73
1,8.73,33.04,2,8.82,33.21,3,8.77,33.27,4,8.72,33.45
1,8.96,41.991,2,8.87,42.071,3,8.87,42.132,4,24.53,57.971
