KIM Alang POSITION,KIM Alang LAP TIME,KIM Alang ELAPSED TIME,Bernadett HEIDUM POSITION,Bernadett HEIDUM LAP TIME,Bernadett HEIDUM ELAPSED TIME,FAN Kexin POSITION,FAN Kexin LAP TIME,FAN Kexin ELAPSED TIME,Valeriya REZNIK POSITION,Valeriya REZNIK LAP TIME,Valeriya REZNIK ELAPSED TIME
1,14.41,14.41,2,14.51,14.51,3,14.59,14.59,4,14.72,14.72
1,11.12,25.53,2,11.19,25.70,3,11.11,25.70,4,11.10,25.82
1,10.57,36.10,2,10.49,36.19,3,10.56,36.26,4,10.55,36.37
1,10.54,46.64,2,10.58,46.77,3,10.62,46.88,4,10.57,46.94
1,10.36,57.00,2,10.34,57.11,3,10.33,57.21,4,10.39,57.33
1,9.89,1:06.89,2,9.86,1:06.97,3,9.87,1:07.08,4,9.82,1:07.15
1,9.58,1:16.47,2,9.58,1:16.55,3,9.51,1:16.59,4,9.58,1:16.73
1,9.25,1:25.72,2,9.43,1:25.98,4,9.65,1:26.24,3,9.48,1:26.21
1,9.44,1:35.156,2,9.36,1:35.338,3,9.74,1:35.972,4,9.95,1:36.156
