Sarah CHEN POSITION,Sarah CHEN LAP TIME,Sarah CHEN ELAPSED TIME,Yulia KICHAPOVA POSITION,Yulia KICHAPOVA LAP TIME,Yulia KICHAPOVA ELAPSED TIME,Aida BELLA POSITION,Aida BELLA LAP TIME,Aida BELLA ELAPSED TIME,Dariya VOLOKITINA POSITION,Dariya VOLOKITINA LAP TIME,Dariya VOLOKITINA ELAPSED TIME
1,13.13,13.13,2,13.28,13.28,3,13.34,13.34,4,13.47,13.47
2,10.09,23.22,1,9.86,23.14,3,9.90,23.24,4,9.91,23.38
2,9.82,33.04,1,9.81,32.95,3,9.90,33.14,4,9.91,33.29
2,9.73,42.77,1,9.71,42.66,3,9.72,42.86,4,9.71,43.00
2,9.71,52.48,1,9.70,52.36,3,9.71,52.57,4,9.79,52.79
2,9.77,1:02.25,1,9.80,1:02.16,3,9.78,1:02.35,4,9.94,1:02.73
2,10.00,1:12.25,1,9.99,1:12.15,3,10.01,1:12.36,4,10.35,1:13.08
2,10.19,1:22.44,1,10.19,1:22.34,3,10.19,1:22.55,4,11.04,1:24.12
2,10.34,1:32.772,1,10.33,1:32.662,3,10.34,1:32.885,4,11.55,1:35.667
