Yui SAKAI POSITION,Yui SAKAI LAP TIME,Yui SAKAI ELAPSED TIME,Julie JUNG POSITION,Julie JUNG LAP TIME,Julie JUNG ELAPSED TIME,Lia STEPANOVA POSITION,Lia STEPANOVA LAP TIME,Lia STEPANOVA ELAPSED TIME,Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME
1,7.41,7.41,2,7.53,7.53,4,7.77,7.77,3,7.63,7.63
1,9.57,16.98,2,9.53,17.06,4,10.03,17.80,3,9.60,17.23
1,8.95,25.93,2,8.98,26.04,4,10.31,28.11,3,9.09,26.32
1,9.10,35.03,2,9.06,35.10,4,10.53,38.64,3,9.28,35.60
1,9.35,44.372,2,9.34,44.432,4,11.02,49.660,3,9.62,45.216
