YOU Dong-Kun POSITION,YOU Dong-Kun LAP TIME,YOU Dong-Kun ELAPSED TIME,Semen ELISTRATOV POSITION,Semen ELISTRATOV LAP TIME,Semen ELISTRATOV ELAPSED TIME,Antoine GELINAS- BEAULIEU POSITION,Antoine GELINAS- BEAULIEU LAP TIME,Antoine GELINAS- BEAULIEU ELAPSED TIME,DOTTI Tommaso POSITION,DOTTI Tommaso LAP TIME,DOTTI Tommaso ELAPSED TIME
1,6.82,6.82,3,7.23,7.23,2,6.93,6.93,4,7.34,7.34
1,9.26,16.08,3,9.06,16.30,2,9.23,16.16,4,9.17,16.51
1,8.79,24.87,3,8.87,25.17,2,8.77,24.93,4,8.76,25.27
1,8.83,33.71,3,8.74,33.91,2,8.88,33.81,4,8.74,34.01
1,9.05,42.757,0,,DQ,2,9.21,43.015,3,9.12,43.126
