Petra VANKOVA POSITION,Petra VANKOVA LAP TIME,Petra VANKOVA ELAPSED TIME,Caroline MURPHY POSITION,Caroline MURPHY LAP TIME,Caroline MURPHY ELAPSED TIME,Sema CIRTI POSITION,Sema CIRTI LAP TIME,Sema CIRTI ELAPSED TIME,Katie FABIAN POSITION,Katie FABIAN LAP TIME,Katie FABIAN ELAPSED TIME
1,8.02,8.02,4,8.42,8.42,2,8.08,8.08,3,8.22,8.22
1,10.35,18.37,4,10.42,18.84,2,10.56,18.64,3,10.61,18.83
1,9.87,28.24,4,9.87,28.71,2,9.91,28.55,3,9.81,28.64
1,10.07,38.31,3,9.87,38.58,2,9.93,38.48,4,10.06,38.70
1,10.07,48.377,3,10.07,48.617,2,10.00,48.472,4,10.35,49.045
