Evgenii KOZULIN POSITION,Evgenii KOZULIN LAP TIME,Evgenii KOZULIN ELAPSED TIME,LIANG Wenhao POSITION,LIANG Wenhao LAP TIME,LIANG Wenhao ELAPSED TIME,Subodh Balavant PATIL POSITION,Subodh Balavant PATIL LAP TIME,Subodh Balavant PATIL ELAPSED TIME,Takayuki MURATAKE POSITION,Takayuki MURATAKE LAP TIME,Takayuki MURATAKE ELAPSED TIME,SCHUBERT Christoph POSITION,SCHUBERT Christoph LAP TIME,SCHUBERT Christoph ELAPSED TIME
2,7.00,7.00,1,6.90,6.90,5,8.10,8.10,3,7.09,7.09,4,7.68,7.68
2,8.89,15.89,1,8.74,15.64,5,10.95,19.05,3,9.00,16.09,4,9.47,17.15
2,8.46,24.35,1,8.41,24.05,5,10.54,29.59,3,8.47,24.56,4,8.99,26.14
2,8.56,32.91,1,8.47,32.52,5,10.76,40.35,3,8.51,33.07,4,9.11,35.25
2,8.78,41.689,1,8.65,41.170,5,11.20,51.544,3,8.73,41.800,4,9.42,44.661
