LIN Yue POSITION,LIN Yue LAP TIME,LIN Yue ELAPSED TIME,Arianna FONTANA POSITION,Arianna FONTANA LAP TIME,Arianna FONTANA ELAPSED TIME,Yui SAKAI POSITION,Yui SAKAI LAP TIME,Yui SAKAI ELAPSED TIME,Charlotte GILMARTIN POSITION,Charlotte GILMARTIN LAP TIME,Charlotte GILMARTIN ELAPSED TIME
2,7.48,7.48,1,7.31,7.31,3,7.63,7.63,4,7.77,7.77
2,9.41,16.89,1,9.36,16.67,3,9.40,17.03,4,9.34,17.11
2,8.82,25.71,1,8.83,25.50,4,8.93,25.96,3,8.72,25.83
2,8.87,34.58,1,9.01,34.51,4,9.02,34.98,3,8.85,34.68
2,9.12,43.70,1,9.14,43.65,4,8.95,43.93,3,9.09,43.77
