Vera KATSOV POSITION,Vera KATSOV LAP TIME,Vera KATSOV ELAPSED TIME,Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME,Valeriya REZNIK POSITION,Valeriya REZNIK LAP TIME,Valeriya REZNIK ELAPSED TIME,Cherise WILKINS POSITION,Cherise WILKINS LAP TIME,Cherise WILKINS ELAPSED TIME
4,8.070,8.070,1,7.500,7.500,3,7.910,7.910,2,7.630,7.630
4,10.470,18.550,1,9.750,17.250,3,10.110,18.020,2,9.890,17.530
4,10.240,28.800,1,9.630,26.890,3,9.660,27.690,2,9.670,27.210
4,10.420,39.220,1,9.660,36.550,3,9.610,37.310,2,9.830,37.040
4,10.840,50.070,1,10.320,46.880,3,10.070,47.380,2,10.200,47.250
