CHO Ha-Ri POSITION,CHO Ha-Ri LAP TIME,CHO Ha-Ri ELAPSED TIME,SUN Linlin POSITION,SUN Linlin LAP TIME,SUN Linlin ELAPSED TIME,Erika HUSZAR POSITION,Erika HUSZAR LAP TIME,Erika HUSZAR ELAPSED TIME,Hitomi TAKEDA POSITION,Hitomi TAKEDA LAP TIME,Hitomi TAKEDA ELAPSED TIME
0,15.319,15.319,0,15.140,15.140,0,14.993,14.993,0,15.148,15.148
0,12.640,27.959,0,12.608,27.747,0,12.601,27.594,0,12.541,27.689
0,11.637,39.596,0,11.916,39.663,0,11.917,39.511,0,11.743,39.432
0,10.039,49.635,0,10.059,49.723,0,10.396,49.907,0,10.368,49.800
0,10.173,59.809,0,10.177,59.900,0,10.250,1:00.157,0,10.137,59.937
0,10.052,1:09.861,0,10.140,1:10.039,0,10.181,1:10.338,0,10.079,1:10.016
0,10.139,1:20.000,0,10.057,1:20.096,0,9.863,1:20.201,0,10.296,1:20.311
0,9.980,1:29.980,0,10.172,1:30.268,0,10.159,1:30.359,0,9.873,1:30.184
0,,,0,,,0,,,0,,
