START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,9.89,9.89,2,9.99,9.99,5,10.60,10.60,3,10.19,10.19,4,10.23,10.23,2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1500m,w,Quarterfinals,5
2,13.25,23.14,1,13.01,23.00,5,13.13,23.73,4,13.42,23.61,3,13.23,23.46,2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1500m,w,Quarterfinals,5
1,12.02,35.16,2,12.25,35.25,5,12.10,35.83,4,12.02,35.63,3,12.03,35.49,2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1500m,w,Quarterfinals,5
2,12.29,47.45,1,12.15,47.40,5,12.16,47.99,4,12.20,47.83,3,12.16,47.65,2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1500m,w,Quarterfinals,5
2,12.50,59.95,1,12.53,59.93,5,12.61,1:00.60,4,12.49,1:00.32,3,12.52,1:00.17,2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1500m,w,Quarterfinals,5
2,12.51,1:12.46,1,12.49,1:12.42,5,12.48,1:13.08,4,12.50,1:12.82,3,12.51,1:12.68,2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1500m,w,Quarterfinals,5
2,12.51,1:24.97,1,12.43,1:24.85,5,12.42,1:25.50,4,12.51,1:25.33,3,12.45,1:25.13,2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1500m,w,Quarterfinals,5
2,12.24,1:37.21,1,12.35,1:37.20,5,12.27,1:37.77,4,12.28,1:37.61,3,12.27,1:37.40,2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1500m,w,Quarterfinals,5
2,11.92,1:49.13,1,11.87,1:49.07,5,11.82,1:49.59,4,11.93,1:49.54,3,11.99,1:49.39,2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1500m,w,Quarterfinals,5
3,10.87,2:00.00,4,10.95,2:00.02,1,10.13,1:59.72,2,10.28,1:59.82,5,11.13,2:00.52,2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1500m,w,Quarterfinals,5
4,10.56,2:10.56,3,10.04,2:10.06,2,10.08,2:09.80,1,9.95,2:09.77,5,10.42,2:10.94,2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1500m,w,Quarterfinals,5
4,10.80,2:21.36,3,10.30,2:20.36,1,10.28,2:20.08,2,10.39,2:20.16,5,10.66,2:21.60,2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1500m,w,Quarterfinals,5
4,11.36,2:32.72,3,10.33,2:30.69,2,10.33,2:30.41,1,10.21,2:30.37,5,11.43,2:33.03,2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1500m,w,Quarterfinals,5
4,11.92,2:44.640,3,10.65,2:41.332,1,10.18,2:40.583,2,10.31,2:40.680,5,11.66,2:44.681,2009-2010,"2010 ISU World Junior Championships, TPE, Taipei",1500m,w,Quarterfinals,5
