Franchesca BELL POSITION,Franchesca BELL LAP TIME,Franchesca BELL ELAPSED TIME,TIKHONOVA Olga POSITION,TIKHONOVA Olga LAP TIME,TIKHONOVA Olga ELAPSED TIME,Samra SELIMBEGOVIC POSITION,Samra SELIMBEGOVIC LAP TIME,Samra SELIMBEGOVIC ELAPSED TIME,Iulia KROMIDO POSITION,Iulia KROMIDO LAP TIME,Iulia KROMIDO ELAPSED TIME
1,7.76,7.76,4,8.71,8.71,3,8.36,8.36,2,7.93,7.93
1,9.95,17.71,4,10.46,19.17,3,10.60,18.96,2,10.07,18.00
1,9.69,27.40,3,10.04,29.21,4,10.31,29.27,2,9.80,27.80
1,9.79,37.19,3,10.14,39.35,4,10.51,39.78,2,9.96,37.76
1,10.05,47.231,3,10.36,49.683,4,10.75,50.501,2,10.28,48.025
