Viktor DIMITROV POSITION,Viktor DIMITROV LAP TIME,Viktor DIMITROV ELAPSED TIME,Ievgen GUTENOV POSITION,Ievgen GUTENOV LAP TIME,Ievgen GUTENOV ELAPSED TIME,Maxime FORTIN POSITION,Maxime FORTIN LAP TIME,Maxime FORTIN ELAPSED TIME,VOLIKOV Artem POSITION,VOLIKOV Artem LAP TIME,VOLIKOV Artem ELAPSED TIME
0,7.916,7.916,0,7.101,7.101,0,7.043,7.043,0,7.568,7.568
0,10.039,17.955,0,9.502,16.603,0,9.004,16.047,0,9.185,16.752
0,9.641,27.596,0,9.242,25.845,0,8.761,24.807,0,9.229,25.982
0,9.578,37.175,0,9.742,35.587,0,9.170,33.978,0,9.368,35.350
0,,,0,,,0,,,0,,
