Elena KAPLAN POSITION,Elena KAPLAN LAP TIME,Elena KAPLAN ELAPSED TIME,Ivanie BLONDIN POSITION,Ivanie BLONDIN LAP TIME,Ivanie BLONDIN ELAPSED TIME,Paula BZURA POSITION,Paula BZURA LAP TIME,Paula BZURA ELAPSED TIME,Neli TSANKOVA POSITION,Neli TSANKOVA LAP TIME,Neli TSANKOVA ELAPSED TIME,CHRISTIE Elise POSITION,CHRISTIE Elise LAP TIME,CHRISTIE Elise ELAPSED TIME
0,15.136,15.136,0,15.012,15.012,0,14.893,14.893,0,16.240,16.240,0,17.078,17.078
0,11.581,26.717,0,11.195,26.207,0,11.315,26.208,0,12.115,28.355,0,9.268,26.346
0,10.844,37.560,0,11.221,37.429,0,11.120,37.328,0,12.422,40.777,0,11.118,37.463
0,10.989,48.550,0,10.889,48.318,0,14.123,51.451,0,13.010,53.787,0,10.769,48.233
0,10.431,58.981,0,10.216,58.534,0,7.129,58.580,0,13.120,1:06.907,0,10.060,58.293
0,10.287,1:09.268,0,10.118,1:08.652,0,10.369,1:08.949,0,14.147,1:21.053,0,10.157,1:08.450
0,10.672,1:19.940,0,10.160,1:18.812,0,10.638,1:19.588,0,13.020,1:34.074,0,10.147,1:18.597
0,10.632,1:30.572,0,10.207,1:29.019,0,10.692,1:30.280,0,13.148,1:47.222,0,10.357,1:28.954
0,,,0,,,0,,,0,,,0,,
