SHIN Woo-Chul POSITION,SHIN Woo-Chul LAP TIME,SHIN Woo-Chul ELAPSED TIME,Yuzo TAKAMIDO POSITION,Yuzo TAKAMIDO LAP TIME,Yuzo TAKAMIDO ELAPSED TIME,Semen ELISTRATOV POSITION,Semen ELISTRATOV LAP TIME,Semen ELISTRATOV ELAPSED TIME,Trevor MARSICANO POSITION,Trevor MARSICANO LAP TIME,Trevor MARSICANO ELAPSED TIME,Ian UPCOTT POSITION,Ian UPCOTT LAP TIME,Ian UPCOTT ELAPSED TIME
0,14.167,14.167,0,13.873,13.873,0,13.914,13.914,0,14.002,14.002,0,14.007,14.007
0,11.194,25.361,0,11.166,25.039,0,11.319,25.233,0,11.332,25.334,0,11.272,25.280
0,10.893,36.254,0,10.912,35.951,0,10.669,35.902,0,10.758,36.092,0,11.173,36.453
0,9.317,45.571,0,9.336,45.286,0,9.650,45.551,0,9.030,45.122,0,9.240,45.692
0,9.093,54.663,0,9.179,54.465,0,8.786,54.337,0,9.239,54.361,0,8.879,54.571
0,9.066,1:03.730,0,9.230,1:03.695,0,9.148,1:03.486,0,9.155,1:03.517,0,8.820,1:03.391
0,9.340,1:13.070,0,9.086,1:12.781,0,9.348,1:12.833,0,9.282,1:12.799,0,9.498,1:12.888
0,9.279,1:22.349,0,9.690,1:22.471,0,9.697,1:22.530,0,9.292,1:22.091,0,9.640,1:22.528
0,,,0,,,0,,,0,,,0,,
