START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,season,competition,event,gender,round,race
1,6.84,6.84,2,6.88,6.88,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",500m,m,FinalB,1
2,9.64,16.49,1,9.52,16.41,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",500m,m,FinalB,1
2,9.30,25.80,1,9.21,25.63,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",500m,m,FinalB,1
1,8.79,34.59,2,9.16,34.80,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",500m,m,FinalB,1
1,9.22,43.807,2,9.27,44.061,2008-2009,"Samsung ISU World Cup 2008/2009, JPN, Nagano",500m,m,FinalB,1
