Anastassiya KRESTOVA POSITION,Anastassiya KRESTOVA LAP TIME,Anastassiya KRESTOVA ELAPSED TIME,JEON Ji-Soo POSITION,JEON Ji-Soo LAP TIME,JEON Ji-Soo ELAPSED TIME,PROSVIRNOVA Sofia POSITION,PROSVIRNOVA Sofia LAP TIME,PROSVIRNOVA Sofia ELAPSED TIME,KONYA Zsofia POSITION,KONYA Zsofia LAP TIME,KONYA Zsofia ELAPSED TIME
3,7.62,7.62,1,7.23,7.23,2,7.36,7.36,4,7.76,7.76
3,9.54,17.16,1,9.25,16.48,2,9.21,16.57,4,9.50,17.26
3,9.08,26.24,1,8.87,25.35,2,8.88,25.45,4,9.07,26.33
3,9.17,35.41,1,8.99,34.34,2,8.98,34.43,4,9.25,35.58
3,9.43,44.839,1,9.26,43.597,2,9.26,43.686,4,9.35,44.925
