KIM Alang POSITION,KIM Alang LAP TIME,KIM Alang ELAPSED TIME,Valeriya REZNIK POSITION,Valeriya REZNIK LAP TIME,Valeriya REZNIK ELAPSED TIME,Valerie MALTAIS POSITION,Valerie MALTAIS LAP TIME,Valerie MALTAIS ELAPSED TIME,Emily SCOTT POSITION,Emily SCOTT LAP TIME,Emily SCOTT ELAPSED TIME
1,13.13,13.13,3,13.26,13.26,2,13.17,13.17,4,13.41,13.41
2,9.96,23.09,3,9.90,23.16,1,9.84,23.01,4,9.82,23.23
2,9.86,32.95,3,9.87,33.03,1,9.85,32.86,4,9.88,33.11
2,9.78,42.73,3,9.77,42.80,1,9.79,42.65,4,9.78,42.89
1,9.72,52.45,3,9.79,52.59,2,9.81,52.46,4,9.79,52.68
1,9.62,1:02.07,3,9.66,1:02.25,2,9.72,1:02.18,4,9.67,1:02.35
1,9.60,1:11.67,3,9.60,1:11.85,2,9.61,1:11.79,4,9.60,1:11.95
1,9.63,1:21.30,3,9.63,1:21.48,2,9.61,1:21.40,4,9.67,1:21.62
1,9.69,1:30.985,3,9.66,1:31.134,2,9.66,1:31.054,4,9.71,1:31.329
