START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,9.32,9.32,4,9.81,9.81,3,9.64,9.64,5,9.96,9.96,2,9.46,9.46,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,m,Quarterfinals,1
2,14.09,23.41,4,13.98,23.79,3,13.92,23.56,5,13.95,23.91,1,13.79,23.25,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,m,Quarterfinals,1
2,12.77,36.18,5,12.81,36.60,3,12.77,36.33,4,12.50,36.41,1,12.77,36.02,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,m,Quarterfinals,1
2,12.37,48.55,4,12.15,48.75,5,12.50,48.83,3,12.20,48.61,1,12.39,48.41,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,m,Quarterfinals,1
3,11.88,1:00.43,2,11.66,1:00.41,5,11.83,1:00.66,4,11.87,1:00.48,1,11.88,1:00.29,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,m,Quarterfinals,1
3,10.55,1:10.98,1,10.39,1:10.80,5,10.51,1:11.17,4,10.54,1:11.02,2,10.58,1:10.87,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,m,Quarterfinals,1
4,10.02,1:21.00,2,10.16,1:20.96,3,9.81,1:20.98,5,10.09,1:21.11,1,9.99,1:20.86,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,m,Quarterfinals,1
5,9.77,1:30.77,3,9.54,1:30.50,2,9.47,1:30.45,4,9.45,1:30.56,1,9.53,1:30.39,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,m,Quarterfinals,1
5,9.52,1:40.29,2,9.63,1:40.13,4,9.79,1:40.24,3,9.63,1:40.19,1,9.61,1:40.00,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,m,Quarterfinals,1
3,9.81,1:50.10,5,30.84,2:10.97,2,9.79,1:50.03,4,10.89,1:51.08,1,9.91,1:49.91,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,m,Quarterfinals,1
3,9.75,1:59.85,5,13.78,2:24.75,2,9.76,1:59.79,4,9.30,2:00.38,1,9.72,1:59.63,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,m,Quarterfinals,1
2,9.72,2:09.57,5,11.09,2:35.84,3,9.82,2:09.61,4,9.41,2:09.79,1,9.88,2:09.51,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,m,Quarterfinals,1
1,9.56,2:19.13,5,11.81,2:47.65,4,10.27,2:19.88,2,9.77,2:19.56,3,10.07,2:19.58,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,m,Quarterfinals,1
1,10.09,2:29.213,5,14.00,3:01.645,4,10.65,2:30.521,2,10.05,2:29.608,3,10.33,2:29.904,2011-2012,"2012 ISU World Junior Championships, AUS, Melbourne",1500M,m,Quarterfinals,1
