START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,START_POS_8 POSITION,START_POS_8 LAP TIME,START_POS_8 ELAPSED TIME,season,competition,event,gender,round,race
4,11.30,11.30,3,11.10,11.10,6,11.45,11.45,7,11.67,11.67,8,11.80,11.80,1,10.87,10.87,2,11.09,11.09,5,11.37,11.37,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,w,Heats,2
5,13.92,25.22,4,14.11,25.21,2,13.55,25.00,7,13.76,25.43,8,13.81,25.61,3,14.21,25.08,1,13.87,24.96,6,13.97,25.34,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,w,Heats,2
6,11.64,36.86,1,11.09,36.30,4,11.65,36.65,3,11.10,36.53,8,11.50,37.11,5,11.67,36.75,2,11.50,36.46,7,11.63,36.97,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,w,Heats,2
3,11.10,47.96,1,11.37,47.67,6,11.53,48.18,5,11.54,48.07,8,11.29,48.40,7,11.53,48.28,2,11.36,47.82,4,11.04,48.01,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,w,Heats,2
3,11.12,59.08,2,11.30,58.97,6,11.17,59.35,5,11.19,59.26,8,11.20,59.60,7,11.16,59.44,1,11.07,58.89,4,11.15,59.16,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,w,Heats,2
3,11.15,1:10.23,2,11.12,1:10.09,6,11.21,1:10.56,5,11.20,1:10.46,8,11.17,1:10.77,7,11.21,1:10.65,1,11.17,1:10.06,4,11.20,1:10.36,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,w,Heats,2
2,10.64,1:20.87,1,10.68,1:20.77,6,10.66,1:21.22,5,10.66,1:21.12,8,10.63,1:21.40,7,10.64,1:21.29,3,10.91,1:20.97,4,10.69,1:21.05,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,w,Heats,2
1,10.76,1:31.63,2,11.13,1:31.90,6,11.07,1:32.29,5,11.08,1:32.20,8,11.17,1:32.57,7,11.09,1:32.38,3,11.03,1:32.00,4,11.07,1:32.12,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,w,Heats,2
1,10.55,1:42.18,2,10.51,1:42.41,6,10.52,1:42.81,5,10.52,1:42.72,8,10.51,1:43.08,7,10.54,1:42.92,3,10.44,1:42.44,4,10.50,1:42.62,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,w,Heats,2
1,9.95,1:52.13,3,9.96,1:52.37,6,9.90,1:52.71,5,9.91,1:52.63,8,10.06,1:53.14,7,9.86,1:52.78,2,9.81,1:52.25,4,9.89,1:52.51,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,w,Heats,2
1,9.89,2:02.02,3,9.85,2:02.22,6,9.79,2:02.50,5,9.76,2:02.39,8,10.22,2:03.36,7,9.76,2:02.54,2,9.87,2:02.12,4,9.81,2:02.32,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,w,Heats,2
1,9.91,2:11.93,3,9.91,2:12.13,7,9.96,2:12.46,5,9.95,2:12.34,8,10.35,2:13.71,6,9.91,2:12.45,2,9.92,2:12.04,4,9.95,2:12.27,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,w,Heats,2
1,10.09,2:22.02,2,9.90,2:22.03,7,10.04,2:22.50,4,9.83,2:22.17,8,11.07,2:24.78,6,9.99,2:22.44,3,10.02,2:22.06,5,10.14,2:22.41,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,w,Heats,2
1,9.93,2:31.95,2,10.03,2:32.06,7,10.40,2:32.90,3,9.98,2:32.15,8,11.47,2:36.25,5,9.89,2:32.33,4,10.21,2:32.27,6,10.44,2:32.85,2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),1500m,w,Heats,2
