LEE Seung-Hoon POSITION,LEE Seung-Hoon LAP TIME,LEE Seung-Hoon ELAPSED TIME,Elliott SHRIANE POSITION,Elliott SHRIANE LAP TIME,Elliott SHRIANE ELAPSED TIME,LIU Xiao Liang POSITION,LIU Xiao Liang LAP TIME,LIU Xiao Liang ELAPSED TIME,Roman IZBICKI POSITION,Roman IZBICKI LAP TIME,Roman IZBICKI ELAPSED TIME
0,6.956,6.956,0,7.247,7.247,0,7.227,7.227,0,7.081,7.081
0,9.002,15.958,0,9.482,16.729,0,9.260,16.487,0,9.394,16.476
0,8.886,24.843,0,8.818,25.546,0,8.640,25.127,0,9.028,25.504
0,8.844,33.687,0,9.025,34.572,0,8.955,34.082,0,9.340,34.844
0,9.093,42.780,0,9.477,44.048,0,,,0,9.737,44.581
