Elliott SHRIANE POSITION,Elliott SHRIANE LAP TIME,Elliott SHRIANE ELAPSED TIME,Mikael MESSING POSITION,Mikael MESSING LAP TIME,Mikael MESSING ELAPSED TIME,Vitaly MIKHEENKOV POSITION,Vitaly MIKHEENKOV LAP TIME,Vitaly MIKHEENKOV ELAPSED TIME,Thomas MOGENDORFF POSITION,Thomas MOGENDORFF LAP TIME,Thomas MOGENDORFF ELAPSED TIME
0,12.726,12.726,0,12.913,12.913,0,12.931,12.931,0,12.664,12.664
0,9.997,22.722,0,10.214,23.127,0,9.785,22.716,0,10.009,22.674
0,9.553,32.275,0,9.535,32.662,0,9.596,32.311,0,9.626,32.300
0,9.518,41.793,0,9.482,42.144,0,9.341,41.652,0,9.223,41.523
0,9.077,50.870,0,9.475,51.619,0,9.453,51.105,0,9.380,50.903
0,9.367,1:00.237,0,9.806,1:01.425,0,9.229,1:00.334,0,9.372,1:00.276
0,9.616,1:09.853,0,10.198,1:11.623,0,9.569,1:09.903,0,9.613,1:09.888
0,9.867,1:19.719,0,10.457,1:22.080,0,9.866,1:19.769,0,9.689,1:19.577
0,10.093,1:29.812,0,10.697,1:32.776,0,9.867,1:29.636,0,10.065,1:29.642
