START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
3,15.873,15.873,2,15.679,15.679,4,16.335,16.335,1,15.633,15.633,2003-2004,"2004 World Championship, Sweden",1000M,w,Heats,8
1,11.962,27.834,2,12.318,27.996,4,13.114,29.449,3,12.421,28.053,2003-2004,"2004 World Championship, Sweden",1000M,w,Heats,8
2,11.709,39.543,3,11.732,39.727,4,13.036,42.484,1,11.451,39.504,2003-2004,"2004 World Championship, Sweden",1000M,w,Heats,8
1,11.159,50.702,3,11.172,50.898,4,13.098,55.581,2,11.204,50.708,2003-2004,"2004 World Championship, Sweden",1000M,w,Heats,8
2,11.164,1:01.865,3,11.053,1:01.951,4,27.644,1:23.225,1,11.065,1:01.772,2003-2004,"2004 World Championship, Sweden",1000M,w,Heats,8
1,10.675,1:12.539,3,10.887,1:12.837,4,16.497,1:39.722,2,10.858,1:12.630,2003-2004,"2004 World Championship, Sweden",1000M,w,Heats,8
1,10.825,1:23.364,3,12.105,1:24.941,4,14.826,1:54.548,2,10.735,1:23.365,2003-2004,"2004 World Championship, Sweden",1000M,w,Heats,8
1,10.534,1:33.898,3,12.145,1:37.086,4,14.232,2:08.779,2,10.633,1:33.997,2003-2004,"2004 World Championship, Sweden",1000M,w,Heats,8
1,10.44,1:44.334,3,12.51,1:49.594,0,,DNF,2,10.52,1:44.510,2003-2004,"2004 World Championship, Sweden",1000M,w,Heats,8
