Marina TRETIAKOVA POSITION,Marina TRETIAKOVA LAP TIME,Marina TRETIAKOVA ELAPSED TIME,Francesca JACKSON POSITION,Francesca JACKSON LAP TIME,Francesca JACKSON ELAPSED TIME,JIN Sun-Yu POSITION,JIN Sun-Yu LAP TIME,JIN Sun-Yu ELAPSED TIME,Ekaterina STUKANOV POSITION,Ekaterina STUKANOV LAP TIME,Ekaterina STUKANOV ELAPSED TIME
2,7.762,7.762,4,8.393,8.393,1,7.741,7.741,3,7.972,7.972
2,10.212,17.973,4,10.626,19.018,1,9.819,17.559,3,10.559,18.531
2,9.472,27.445,4,10.068,29.086,1,9.354,26.913,3,9.770,28.300
2,9.731,37.176,4,10.392,39.478,1,9.543,36.455,3,10.029,38.329
2,10.13,47.305,4,10.15,49.627,1,9.65,46.100,3,10.03,48.351
