DOTTI Tommaso POSITION,DOTTI Tommaso LAP TIME,DOTTI Tommaso ELAPSED TIME,Kirath SINGH POSITION,Kirath SINGH LAP TIME,Kirath SINGH ELAPSED TIME,Maxime FORTIN POSITION,Maxime FORTIN LAP TIME,Maxime FORTIN ELAPSED TIME,Alexander SELEZNOV POSITION,Alexander SELEZNOV LAP TIME,Alexander SELEZNOV ELAPSED TIME
2,7.09,7.09,4,7.66,7.66,1,6.66,6.66,3,7.63,7.63
2,9.44,16.53,4,11.16,18.82,1,9.20,15.87,3,9.56,17.19
2,8.77,25.30,4,10.86,29.69,1,8.74,24.61,3,9.31,26.50
2,9.19,34.49,4,11.39,41.08,1,8.90,33.52,3,9.57,36.07
2,9.67,44.155,4,11.78,52.852,1,9.70,43.221,3,9.93,45.995
