Kim BOUTIN POSITION,Kim BOUTIN LAP TIME,Kim BOUTIN ELAPSED TIME,QU Chunyu POSITION,QU Chunyu LAP TIME,QU Chunyu ELAPSED TIME,CHARLES Alyson POSITION,CHARLES Alyson LAP TIME,CHARLES Alyson ELAPSED TIME,BINEY Maame POSITION,BINEY Maame LAP TIME,BINEY Maame ELAPSED TIME,THOMSON Kathryn POSITION,THOMSON Kathryn LAP TIME,THOMSON Kathryn ELAPSED TIME
1,7.00,7.00,2,7.16,7.16,4,7.52,7.52,3,7.28,7.28,5,7.72,7.72
1,9.05,16.05,2,9.12,16.28,4,9.20,16.72,3,9.08,16.36,5,9.10,16.82
1,8.62,24.67,2,8.72,25.00,4,8.56,25.28,3,8.70,25.06,5,8.57,25.39
1,8.68,33.35,2,8.75,33.75,4,8.65,33.93,3,8.84,33.90,5,8.71,34.10
1,8.93,42.28,2,8.95,42.70,4,9.16,43.091,3,8.90,42.80,5,9.13,43.235
