START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
1,8.39,8.39,4,8.73,8.73,5,8.83,8.83,6,8.86,8.86,7,9.17,9.17,2,8.49,8.49,3,8.50,8.50,2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,m,Quarterfinals,5
1,12.93,21.32,4,12.84,21.57,7,13.13,21.96,2,12.58,21.44,6,12.69,21.86,5,13.15,21.64,3,13.06,21.56,2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,m,Quarterfinals,5
2,12.84,34.16,3,12.64,34.21,7,12.63,34.59,1,12.33,33.77,4,12.58,34.44,6,12.94,34.58,5,12.98,34.54,2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,m,Quarterfinals,5
2,10.61,44.77,3,10.80,45.01,4,10.51,45.10,1,10.60,44.37,7,10.76,45.20,6,10.60,45.18,5,10.63,45.17,2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,m,Quarterfinals,5
2,10.69,55.46,3,10.47,55.48,4,10.54,55.64,1,10.58,54.95,5,10.44,55.64,7,10.73,55.91,6,10.72,55.89,2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,m,Quarterfinals,5
2,9.96,1:05.42,3,9.98,1:05.46,4,9.82,1:05.46,1,10.18,1:05.13,7,10.71,1:06.35,6,9.88,1:05.79,5,9.89,1:05.78,2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,m,Quarterfinals,5
2,9.66,1:15.08,3,9.66,1:15.12,6,9.93,1:15.39,1,9.67,1:14.80,7,9.09,1:15.44,5,9.43,1:15.22,4,9.43,1:15.21,2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,m,Quarterfinals,5
3,9.49,1:24.57,1,9.38,1:24.50,4,9.40,1:24.79,2,9.73,1:24.53,7,11.09,1:26.53,6,11.09,1:26.31,5,11.06,1:26.27,2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,m,Quarterfinals,5
3,9.58,1:34.15,2,9.63,1:34.13,4,9.55,1:34.34,1,9.34,1:33.87,6,10.08,1:36.61,7,26.32,1:52.63,5,8.40,1:34.67,2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,m,Quarterfinals,5
2,9.58,1:43.73,3,9.62,1:43.75,4,9.59,1:43.93,1,9.79,1:43.66,6,10.82,1:47.43,7,16.46,2:09.09,5,10.01,1:44.68,2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,m,Quarterfinals,5
2,9.78,1:53.51,3,9.86,1:53.61,5,9.94,1:53.87,1,9.84,1:53.50,6,11.84,1:59.27,7,17.06,2:26.15,4,9.05,1:53.73,2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,m,Quarterfinals,5
1,9.47,2:02.98,2,9.44,2:03.05,3,9.91,2:03.78,5,11.08,2:04.58,6,15.23,2:14.50,7,15.33,2:41.48,4,10.52,2:04.25,2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,m,Quarterfinals,5
1,9.52,2:12.50,2,9.62,2:12.67,3,9.94,2:13.72,4,9.30,2:13.88,6,13.61,2:28.11,,,,5,10.50,2:14.75,2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,m,Quarterfinals,5
1,9.78,2:22.275,0,,PEN,3,10.65,2:24.365,2,10.34,2:24.214,5,13.66,2:41.761,0,,PEN,4,11.17,2:25.915,2013-2014,ISU World Junior Short Track Speed Skating Championships 2014,1500m,m,Quarterfinals,5
