Roberto SERRA POSITION,Roberto SERRA LAP TIME,Roberto SERRA ELAPSED TIME,Alexander MERRIMAN POSITION,Alexander MERRIMAN LAP TIME,Alexander MERRIMAN ELAPSED TIME,Andre PULEC POSITION,Andre PULEC LAP TIME,Andre PULEC ELAPSED TIME,Vitali BAZYLENKO POSITION,Vitali BAZYLENKO LAP TIME,Vitali BAZYLENKO ELAPSED TIME
0,6.907,6.907,0,7.017,7.017,0,7.095,7.095,0,7.649,7.649
0,9.178,16.085,0,9.210,16.227,0,9.201,16.296,0,9.064,16.713
0,8.912,24.996,0,8.710,24.938,0,8.792,25.087,0,8.910,25.623
0,9.139,34.135,0,9.002,33.939,0,8.939,34.026,0,9.463,35.086
0,9.521,43.657,0,9.097,43.037,0,9.293,43.319,0,9.833,44.919
