Francois HAMELIN POSITION,Francois HAMELIN LAP TIME,Francois HAMELIN ELAPSED TIME,Freek van der WART POSITION,Freek van der WART LAP TIME,Freek van der WART ELAPSED TIME,Richard SHOEBRIDGE POSITION,Richard SHOEBRIDGE LAP TIME,Richard SHOEBRIDGE ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME
1,6.73,6.73,2,6.86,6.86,3,7.13,7.13,4,7.38,7.38
1,8.85,15.58,2,8.80,15.66,3,8.89,16.02,4,8.78,16.16
1,8.55,24.13,2,8.54,24.20,3,8.41,24.43,4,8.39,24.55
1,8.55,32.68,2,8.59,32.79,3,8.48,32.91,4,8.46,33.01
1,8.77,41.444,2,8.77,41.551,3,8.71,41.617,4,8.70,41.704
