START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,START_POS_8 POSITION,START_POS_8 LAP TIME,START_POS_8 ELAPSED TIME,season,competition,event,gender,round,race
5,18.092,18.092,4,18.029,18.029,8,19.209,19.209,1,17.042,17.042,3,17.947,17.947,6,18.095,18.095,2,17.875,17.875,7,18.171,18.171,2004-2005,2005 Winter Universiade,3000m,w,SemiFinals,1
4,13.630,31.722,3,13.618,31.646,2,12.284,31.492,1,14.193,31.235,6,14.019,31.966,7,14.131,32.225,5,13.982,31.857,8,14.149,32.319,2004-2005,2005 Winter Universiade,3000m,w,SemiFinals,1
3,14.419,46.140,5,14.722,46.367,2,14.299,45.791,1,14.446,45.680,,,,6,14.601,46.826,4,14.506,46.363,7,14.601,46.920,2004-2005,2005 Winter Universiade,3000m,w,SemiFinals,1
6,14.962,1:01.102,3,14.449,1:00.816,2,14.518,1:00.309,1,14.501,1:00.181,5,,1:01.046,7,14.495,1:01.321,4,14.636,1:00.999,8,14.458,1:01.378,2004-2005,2005 Winter Universiade,3000m,w,SemiFinals,1
3,13.542,1:14.643,4,14.178,1:14.994,2,14.037,1:14.345,1,14.148,1:14.328,6,14.214,1:15.259,7,14.040,1:15.361,5,14.145,1:15.143,8,14.125,1:15.503,2004-2005,2005 Winter Universiade,3000m,w,SemiFinals,1
3,14.029,1:28.671,4,14.088,1:29.081,2,14.277,1:28.621,1,14.221,1:28.549,7,14.093,1:29.351,6,13.938,1:29.298,5,14.076,1:29.218,8,13.966,1:29.468,2004-2005,2005 Winter Universiade,3000m,w,SemiFinals,1
6,12.864,1:41.535,7,12.612,1:41.693,5,12.726,1:41.346,2,12.677,1:41.226,8,12.657,1:42.008,1,11.859,1:41.157,4,12.050,1:41.268,3,11.776,1:41.244,2004-2005,2005 Winter Universiade,3000m,w,SemiFinals,1
8,12.274,1:53.809,6,11.346,1:53.038,4,11.623,1:52.969,5,11.771,1:52.997,7,11.405,1:53.412,2,11.711,1:52.867,1,11.364,1:52.632,3,11.636,1:52.880,2004-2005,2005 Winter Universiade,3000m,w,SemiFinals,1
7,11.156,2:04.964,8,12.016,2:05.054,4,11.312,2:04.281,1,10.915,2:03.912,6,11.333,2:04.745,3,11.379,2:04.246,2,11.418,2:04.050,5,11.649,2:04.528,2004-2005,2005 Winter Universiade,3000m,w,SemiFinals,1
5,11.423,2:16.387,7,11.587,2:16.640,2,11.790,2:16.070,1,12.057,2:15.968,6,11.665,2:16.409,3,11.855,2:16.101,4,12.203,2:16.252,8,12.669,2:17.197,2004-2005,2005 Winter Universiade,3000m,w,SemiFinals,1
8,11.789,2:28.175,7,11.204,2:27.844,6,11.560,2:27.629,4,11.552,2:27.519,5,11.213,2:27.622,1,11.120,2:27.220,3,11.175,2:27.427,2,10.171,2:27.368,2004-2005,2005 Winter Universiade,3000m,w,SemiFinals,1
8,11.567,2:39.741,7,11.792,2:39.636,4,11.607,2:39.235,3,11.667,2:39.186,6,11.822,2:39.444,5,12.092,2:39.312,2,11.736,2:39.163,1,11.530,2:38.897,2004-2005,2005 Winter Universiade,3000m,w,SemiFinals,1
6,12.896,2:52.637,8,13.277,2:52.913,4,13.343,2:52.578,2,13.195,2:52.380,7,13.239,2:52.683,5,13.281,2:52.593,3,13.404,2:52.566,1,13.344,2:52.241,2004-2005,2005 Winter Universiade,3000m,w,SemiFinals,1
1,10.674,3:03.311,2,10.484,3:03.397,7,11.528,3:04.105,3,11.143,3:03.523,,,,6,11.372,3:03.965,5,11.253,3:03.819,4,11.472,3:03.713,2004-2005,2005 Winter Universiade,3000m,w,SemiFinals,1
