Hitomi SAITO POSITION,Hitomi SAITO LAP TIME,Hitomi SAITO ELAPSED TIME,VALCEPINA Arianna POSITION,VALCEPINA Arianna LAP TIME,VALCEPINA Arianna ELAPSED TIME,Neli TSANKOVA POSITION,Neli TSANKOVA LAP TIME,Neli TSANKOVA ELAPSED TIME,de VRIES Rianne POSITION,de VRIES Rianne LAP TIME,de VRIES Rianne ELAPSED TIME
3,7.76,7.76,1,7.44,7.44,4,8.11,8.11,2,7.59,7.59
3,9.68,17.44,1,9.61,17.05,4,9.89,18.00,2,9.62,17.21
3,9.03,26.47,1,9.23,26.28,4,9.49,27.49,2,9.17,26.38
3,9.27,35.74,1,9.29,35.57,4,9.61,37.10,2,9.30,35.68
3,9.53,45.270,1,9.65,45.213,4,9.96,47.051,2,9.54,45.213
